timestamp,biogas,biomass,geo,hydro,imports,nuclear,smhydro,solarpv,solarth,thermal,wind,carbon
2015-01-01 08:00:00+00:00,165.0,290.0,1071.0,496.0,7181.0,1085.0,195.0,0.0,0.0,12461.0,585.0,9238.073
2015-01-01 09:00:00+00:00,165.0,278.0,1071.0,548.0,7435.0,1084.0,194.0,0.0,0.0,11571.0,360.0,8929.183
2015-01-01 10:00:00+00:00,165.0,268.0,1071.0,604.0,6944.0,1085.0,204.0,0.0,0.0,11488.0,207.0,8666.432
2015-01-01 11:00:00+00:00,162.0,268.0,1071.0,632.0,6705.0,1085.0,206.0,0.0,0.0,11363.0,195.0,8500.021
2015-01-01 12:00:00+00:00,164.0,265.0,1072.0,444.0,6889.0,1084.0,194.0,0.0,0.0,11423.0,165.0,8609.229
2015-01-01 13:00:00+00:00,165.0,265.0,1072.0,549.0,7311.0,1084.0,193.0,0.0,0.0,11400.0,104.0,8787.412
2015-01-01 14:00:00+00:00,165.0,268.0,1071.0,902.0,7535.0,1084.0,210.0,0.0,0.0,11536.0,101.0,8953.64
2015-01-01 15:00:00+00:00,165.0,271.0,1071.0,981.0,7242.0,1084.0,203.0,471.0,0.0,11401.0,98.0,8781.669
2015-01-01 16:00:00+00:00,163.0,270.0,1070.0,772.0,6579.0,1083.0,207.0,2088.0,0.0,10689.0,91.0,8223.447
2015-01-01 17:00:00+00:00,158.0,267.0,1071.0,621.0,6156.0,1083.0,209.0,3334.0,57.0,9664.0,83.0,7609.298
2015-01-01 18:00:00+00:00,153.0,269.0,1070.0,547.0,6150.0,1083.0,204.0,3801.0,239.0,8986.0,101.0,7313.282
2015-01-01 19:00:00+00:00,153.0,267.0,1068.0,381.0,5879.0,1083.0,171.0,3866.0,331.0,8994.0,86.0,7199.12
2015-01-01 20:00:00+00:00,154.0,268.0,1066.0,294.0,5606.0,1082.0,173.0,3848.0,404.0,8900.0,65.0,7033.276
2015-01-01 21:00:00+00:00,154.0,266.0,1069.0,314.0,5630.0,1082.0,170.0,3767.0,454.0,8577.0,67.0,6889.673
2015-01-01 22:00:00+00:00,154.0,264.0,1070.0,365.0,6010.0,1083.0,169.0,3203.0,448.0,8690.0,61.0,7086.56
2015-01-01 23:00:00+00:00,154.0,271.0,1071.0,637.0,6023.0,1081.0,208.0,1892.0,330.0,10261.0,44.0,7768.941
2015-01-02 00:00:00+00:00,156.0,270.0,1071.0,1251.0,7667.0,1082.0,220.0,0.0,12.0,11862.0,29.0,9164.864
2015-01-02 01:00:00+00:00,156.0,268.0,1071.0,2230.0,7914.0,1083.0,270.0,0.0,0.0,14141.0,36.0,10347.863
2015-01-02 02:00:00+00:00,156.0,270.0,1071.0,2419.0,8227.0,1083.0,268.0,0.0,0.0,14616.0,23.0,10711.914
2015-01-02 03:00:00+00:00,156.0,268.0,1072.0,2335.0,8009.0,1083.0,269.0,0.0,0.0,14801.0,13.0,10700.145
2015-01-02 04:00:00+00:00,156.0,267.0,1072.0,2071.0,8372.0,1108.0,232.0,0.0,0.0,14328.0,18.0,10639.958
2015-01-02 05:00:00+00:00,156.0,268.0,1072.0,1896.0,8830.0,1131.0,217.0,0.0,0.0,13128.0,24.0,10282.252
2015-01-02 06:00:00+00:00,156.0,267.0,1072.0,1254.0,8427.0,1133.0,213.0,0.0,0.0,12714.0,30.0,9904.832
2015-01-02 07:00:00+00:00,156.0,264.0,1072.0,862.0,7834.0,1131.0,209.0,0.0,0.0,12045.0,25.0,9323.041
2015-01-02 08:00:00+00:00,159.0,250.0,1073.0,395.0,7308.0,1130.0,197.0,0.0,0.0,11781.0,16.0,8959.049
2015-01-02 09:00:00+00:00,159.0,243.0,1073.0,324.0,6570.0,1131.0,194.0,0.0,0.0,11757.0,51.0,8615.699
2015-01-02 10:00:00+00:00,158.0,246.0,1074.0,303.0,6461.0,1131.0,194.0,0.0,0.0,11514.0,55.0,8453.366
2015-01-02 11:00:00+00:00,157.0,249.0,1073.0,309.0,6287.0,1131.0,194.0,0.0,0.0,11711.0,48.0,8468.165
2015-01-02 12:00:00+00:00,158.0,246.0,1074.0,237.0,6745.0,1131.0,193.0,0.0,0.0,11848.0,39.0,8736.784
2015-01-02 13:00:00+00:00,158.0,243.0,1073.0,807.0,6998.0,1132.0,194.0,0.0,0.0,12268.0,24.0,9048.496
2015-01-02 14:00:00+00:00,158.0,236.0,1073.0,1362.0,7883.0,1131.0,208.0,0.0,35.0,12233.0,34.0,9430.101
