timestamp,biogas,biomass,geo,hydro,imports,nuclear,smhydro,solarpv,solarth,thermal,wind,carbon
2018-01-06 00:00:00+00:00,209,376,910,2810,9386,2258,425,390,0,8522,1067,8454.328
2018-01-06 01:00:00+00:00,210,372,910,2996,9810,2258,537,0,0,9507,1443,9093.319
2018-01-06 02:00:00+00:00,210,372,922,3053,10158,2260,543,0,0,9037,1318,9028.081
2018-01-06 03:00:00+00:00,210,370,924,2936,9888,2260,505,0,0,9231,879,8991.843
2018-01-06 04:00:00+00:00,210,366,926,2834,9619,2262,387,0,0,9232,548,8866.144
2018-01-06 05:00:00+00:00,210,361,926,2547,9772,2262,336,0,0,8318,575,8503.844
2018-01-06 06:00:00+00:00,209,353,928,2491,9722,2263,334,0,0,6921,556,7823.821
2018-01-06 07:00:00+00:00,210,352,930,2294,8818,2265,314,0,0,6064,825,7019.372
2018-01-06 08:00:00+00:00,211,351,929,2129,8018,2263,289,0,0,6012,1074,6638.738
2018-01-06 09:00:00+00:00,210,350,929,2110,7930,2262,287,0,0,5952,713,6566.282
2018-01-06 10:00:00+00:00,211,351,929,2003,7839,2263,247,0,0,5691,420,6399.477
2018-01-06 11:00:00+00:00,211,353,931,1863,7915,2262,283,0,0,5264,431,6233.506
2018-01-06 12:00:00+00:00,211,355,931,1839,7542,2262,294,0,0,5326,809,6100.424
2018-01-06 13:00:00+00:00,210,356,931,2060,7756,2262,425,0,0,4938,1324,6021.912
2018-01-06 14:00:00+00:00,210,349,921,2066,8602,2262,447,0,0,4874,1733,6373.894
2018-01-06 15:00:00+00:00,210,349,913,2130,8585,2262,489,359,0,5450,1593,6651.344
2018-01-06 16:00:00+00:00,211,352,913,1813,7976,2264,420,1884,0,5570,1503,6503.27
2018-01-06 17:00:00+00:00,210,350,912,1805,7527,2264,321,3451,0,5001,1339,6104.211
2018-01-06 18:00:00+00:00,210,349,910,1719,7318,2262,274,3597,0,5425,1240,6214.085
2018-01-06 19:00:00+00:00,209,349,910,1608,7005,2261,270,4075,0,4862,1511,5834.348
2018-01-06 20:00:00+00:00,210,354,909,1618,6634,2262,268,4047,0,4728,1889,5609.928
2018-01-06 21:00:00+00:00,210,354,907,1645,6683,2263,270,3690,0,4780,2171,5643.278
2018-01-06 22:00:00+00:00,210,351,907,1869,7188,2263,273,2362,0,5662,2085,6221.274
2018-01-06 23:00:00+00:00,210,353,908,2002,7687,2261,308,1029,0,6275,2427,6676.251
2018-01-07 00:00:00+00:00,210,353,908,2518,8688,2260,457,147,0,5850,2706,6890.794
2018-01-07 01:00:00+00:00,210,354,928,2681,10071,2260,491,0,0,6443,2561,7781.851
2018-01-07 02:00:00+00:00,210,351,925,2791,10335,2260,490,0,0,6879,2044,8098.023
2018-01-07 03:00:00+00:00,210,349,927,2564,10135,2260,489,0,0,6954,1872,8040.246
2018-01-07 04:00:00+00:00,210,346,927,2545,10054,2262,435,0,0,7078,1663,8058.656
2018-01-07 05:00:00+00:00,209,344,927,2535,9580,2263,358,0,0,7111,1509,7858.911
2018-01-07 06:00:00+00:00,204,332,927,2453,9092,2262,344,0,0,6308,1495,7259.202
2018-01-07 07:00:00+00:00,193,331,928,2352,8586,2262,317,0,0,5729,1397,6756.557
2018-01-07 08:00:00+00:00,192,332,928,1932,7759,2263,301,0,0,5283,1702,6178.819
2018-01-07 09:00:00+00:00,203,330,929,1893,7378,2263,303,0,0,5197,1564,5968.105
2018-01-07 10:00:00+00:00,209,332,930,1968,7386,2263,303,0,0,5131,1029,5936.497
2018-01-07 11:00:00+00:00,210,333,930,2081,7671,2263,302,0,0,5006,558,6000.808
2018-01-07 12:00:00+00:00,209,331,930,2017,7820,2263,306,0,0,5116,415,6116.504
2018-01-07 13:00:00+00:00,210,332,930,2120,7984,2263,432,0,0,5201,358,6230.533
2018-01-07 14:00:00+00:00,209,343,930,2192,8581,2262,493,0,0,5253,334,6524.905
2018-01-07 15:00:00+00:00,208,348,929,2119,8371,2263,493,623,0,5287,385,6476.643
2018-01-07 16:00:00+00:00,209,353,929,1748,7113,2263,413,3151,35,4809,440,5806.171
2018-01-07 17:00:00+00:00,209,351,928,1591,6420,2263,272,4708,169,4657,517,5498.219
2018-01-07 18:00:00+00:00,209,347,926,1587,5934,2262,271,5612,323,4329,452,5169.811
2018-01-07 19:00:00+00:00,209,346,925,1605,5855,2262,270,5855,350,4423,266,5187.841
2018-01-07 20:00:00+00:00,207,347,924,1612,5814,2263,270,5964,327,4308,352,5120.85
2018-01-07 21:00:00+00:00,207,348,923,1637,6134,2263,270,5479,322,4703,321,5426.961
2018-01-07 22:00:00+00:00,208,349,924,1715,5945,2263,274,4972,265,5464,293,5675.116
2018-01-07 23:00:00+00:00,208,351,924,2075,7493,2262,310,2427,26,6837,133,6890.337
2018-01-08 00:00:00+00:00,207,350,926,2220,8894,2261,437,278,0,8238,49,8075.316
2018-01-08 01:00:00+00:00,207,350,927,2743,10181,2261,488,0,0,9221,31,9102.253
2018-01-08 02:00:00+00:00,207,348,928,2748,10343,2261,489,0,0,9361,36,9240.155
2018-01-08 03:00:00+00:00,207,338,929,2671,10010,2261,488,0,0,9355,2,9085.179
2018-01-08 04:00:00+00:00,207,322,929,2577,9825,2262,443,0,0,8940,0,8803.42
2018-01-08 05:00:00+00:00,209,319,930,2181,9437,2261,363,0,0,8505,0,8423.473
2018-01-08 06:00:00+00:00,210,310,931,2154,8847,2261,350,0,0,7616,18,7740.47
2018-01-08 07:00:00+00:00,211,310,931,1880,7925,2263,316,0,0,7420,62,7235.048
2018-01-08 08:00:00+00:00,211,310,931,1789,7527,2263,297,0,0,6810,49,6770.058
2018-01-08 09:00:00+00:00,211,307,930,1601,7113,2261,295,0,0,6789,33,6573.021
2018-01-08 10:00:00+00:00,210,307,929,1643,6783,2261,294,0,0,6731,61,6398.207
2018-01-08 11:00:00+00:00,211,308,928,1635,6714,2261,296,0,0,6827,103,6413.217
2018-01-08 12:00:00+00:00,210,308,926,1821,7041,2260,297,0,0,6941,129,6613.909
2018-01-08 13:00:00+00:00,210,307,925,1872,7654,2261,400,0,0,7566,145,7182.21
2018-01-08 14:00:00+00:00,210,316,924,2124,8786,2260,459,0,0,8402,209,8085.454
2018-01-08 15:00:00+00:00,207,323,923,2326,9047,2260,460,120,0,9421,176,8687.107
2018-01-08 16:00:00+00:00,208,327,932,2389,8794,2260,458,712,0,9731,250,8749.045
2018-01-08 17:00:00+00:00,207,327,932,2093,9264,2259,328,1284,0,9504,315,8878.284
2018-01-08 18:00:00+00:00,207,325,930,2113,8981,2259,306,1742,0,9820,291,8919.932
2018-01-08 19:00:00+00:00,207,325,950,2053,8934,2259,305,1999,0,9656,367,8835.29
2018-01-08 20:00:00+00:00,209,333,985,2040,9025,2259,310,1884,0,9864,301,8971.266
2018-01-08 21:00:00+00:00,206,331,989,2056,8839,2259,312,1382,0,10591,282,9204.671
2018-01-08 22:00:00+00:00,207,330,989,2109,8710,2259,317,1003,0,10820,338,9237.75
2018-01-08 23:00:00+00:00,210,334,987,2138,9006,2258,320,629,0,10792,354,9341.852
2018-01-09 00:00:00+00:00,210,335,988,2508,9165,2257,426,39,0,11389,417,9668.853
2018-01-09 01:00:00+00:00,211,333,989,2632,9474,2258,514,0,0,12231,585,10203.081
2018-01-09 02:00:00+00:00,211,334,990,2727,9774,2259,514,0,0,11582,695,10035.088
2018-01-09 03:00:00+00:00,211,331,989,2761,9978,2259,479,0,0,10632,838,9681.91
2018-01-09 04:00:00+00:00,209,309,992,2508,9844,2259,467,0,0,10072,924,9353.816
2018-01-09 05:00:00+00:00,211,289,992,2536,9154,2259,427,0,0,9289,1036,8674.625
2018-01-09 06:00:00+00:00,212,273,990,2532,8211,2259,361,0,0,8070,1159,7678.112
2018-01-09 07:00:00+00:00,210,271,988,2589,7744,2259,344,0,0,6811,1091,6876.765
2018-01-09 08:00:00+00:00,211,271,977,2110,7834,2260,291,0,0,6057,953,6559.459
2018-01-09 09:00:00+00:00,211,283,976,2062,7726,2259,293,0,0,5397,906,6203.489
2018-01-09 10:00:00+00:00,211,285,978,2120,7300,2260,295,0,0,5301,936,5968.777
2018-01-09 11:00:00+00:00,211,285,974,2065,6893,2260,297,0,0,5307,1285,5793.063
2018-01-09 12:00:00+00:00,210,285,976,2056,6703,2260,297,0,0,5448,1857,5780.754
2018-01-09 13:00:00+00:00,210,286,976,2271,7351,2261,388,0,0,5657,2109,6173.573
2018-01-09 14:00:00+00:00,185,295,972,2515,8179,2261,491,0,0,6722,2240,7043.114
2018-01-09 15:00:00+00:00,162,301,946,2760,8540,2260,500,284,0,8088,1393,7844.394
2018-01-09 16:00:00+00:00,161,299,949,2702,8245,2260,463,1398,0,8296,982,7855.154
2018-01-09 17:00:00+00:00,161,298,949,2086,8432,2260,426,2968,0,7433,1030,7604.137
2018-01-09 18:00:00+00:00,180,293,947,2027,8355,2259,374,2942,0,7185,1600,7461.649
2018-01-09 19:00:00+00:00,194,297,947,2018,8503,2259,373,3088,0,6942,1357,7421.886
2018-01-09 20:00:00+00:00,194,300,948,1951,8699,2259,320,2906,0,7287,1324,7662.983
2018-01-09 21:00:00+00:00,195,300,948,1977,8641,2259,305,2856,0,7642,1165,7799.56
2018-01-09 22:00:00+00:00,196,301,949,1987,8800,2259,305,2387,0,8142,1023,8082.556
2018-01-09 23:00:00+00:00,198,303,950,2170,9232,2259,305,1803,0,8120,900,8239.128
2018-01-10 00:00:00+00:00,204,305,950,2661,9992,2258,456,338,0,8860,929,8864.018
2018-01-10 01:00:00+00:00,204,306,951,3060,10522,2258,494,0,0,10021,954,9632.739
2018-01-10 02:00:00+00:00,207,289,952,2965,10619,2258,494,0,0,9708,1436,9531.624
2018-01-10 03:00:00+00:00,214,288,954,2939,10152,2257,458,0,0,9023,2069,9009.939
2018-01-10 04:00:00+00:00,214,282,956,2736,9399,2257,451,0,0,8654,2550,8503.17
2018-01-10 05:00:00+00:00,213,284,958,2262,9574,2256,407,0,0,7298,2765,7946.412
2018-01-10 06:00:00+00:00,212,284,959,2064,8965,2256,332,0,0,6130,2909,7126.236
2018-01-10 07:00:00+00:00,211,284,960,1951,8608,2259,288,0,0,4887,2911,6382.589
2018-01-10 08:00:00+00:00,210,286,951,1958,7764,2259,277,0,0,4174,3079,5671.932
2018-01-10 09:00:00+00:00,211,287,952,1798,7037,2257,276,0,0,4113,3226,5319.217
2018-01-10 10:00:00+00:00,210,289,953,1816,7112,2257,278,0,0,3934,2901,5265.318
2018-01-10 11:00:00+00:00,210,289,955,1821,7342,2258,271,0,0,3822,2775,5314.41
2018-01-10 12:00:00+00:00,210,289,955,1927,7476,2258,274,0,0,3982,2972,5452.282
2018-01-10 13:00:00+00:00,209,290,954,2385,7611,2259,367,0,0,4920,2884,5953.806
2018-01-10 14:00:00+00:00,201,296,953,2429,9458,2258,467,0,0,5494,2828,7049.854
2018-01-10 15:00:00+00:00,187,297,931,2477,10027,2259,474,805,0,5522,2769,7350.542
2018-01-10 16:00:00+00:00,183,301,934,2363,8461,2261,475,3227,0,4822,2915,6433.544
2018-01-10 17:00:00+00:00,184,304,934,1954,7486,2262,404,4738,86,4733,3055,6027.097
2018-01-10 18:00:00+00:00,186,304,939,1842,7037,2261,322,5677,251,4402,2723,5713.424
2018-01-10 19:00:00+00:00,186,301,936,1697,6298,2261,322,5886,339,4333,2748,5360.445
2018-01-10 20:00:00+00:00,193,302,933,1714,5930,2261,326,5956,351,4679,2852,5364.385
2018-01-10 21:00:00+00:00,191,300,943,1784,5777,2261,326,5674,351,4961,2845,5414.823
2018-01-10 22:00:00+00:00,196,303,948,1704,6259,2265,331,4823,251,5232,2893,5718.902
2018-01-10 23:00:00+00:00,199,303,948,2116,7553,2265,333,2950,172,5734,2827,6447.71
2018-01-11 00:00:00+00:00,202,307,950,2655,9035,2263,443,561,0,6966,2628,7577.646
2018-01-11 01:00:00+00:00,201,303,952,3232,10086,2263,526,0,0,8305,2488,8650.573
2018-01-11 02:00:00+00:00,203,304,953,3076,10546,2264,528,0,0,8197,2716,8808.869
2018-01-11 03:00:00+00:00,202,302,953,2823,10412,2264,511,0,0,7801,2975,8564.451
2018-01-11 04:00:00+00:00,199,300,954,2675,10153,2265,488,0,0,7836,2637,8459.002
2018-01-11 05:00:00+00:00,204,296,955,2471,10369,2265,486,0,0,7296,1943,8293.63
2018-01-11 06:00:00+00:00,206,286,956,2264,9945,2266,371,0,0,6661,1325,7795.377
2018-01-11 07:00:00+00:00,207,285,954,2172,9387,2267,346,0,0,5544,1316,7020.876
2018-01-11 08:00:00+00:00,234,286,946,2133,8926,2265,331,0,0,4828,1278,6483.944
2018-01-11 09:00:00+00:00,236,284,947,1946,8493,2264,293,0,0,4113,1770,5959.655
2018-01-11 10:00:00+00:00,235,287,946,1794,8085,2263,289,0,0,4368,1658,5894.9
2018-01-11 11:00:00+00:00,235,292,946,1797,8226,2262,286,0,0,4623,1111,6072.233
2018-01-11 12:00:00+00:00,236,293,947,2125,8539,2263,284,0,0,4386,1248,6104.77
2018-01-11 13:00:00+00:00,236,291,947,2269,9219,2264,394,0,0,5365,979,6865.905
2018-01-11 14:00:00+00:00,235,296,947,3123,9748,2265,423,0,0,7052,529,7893.168
2018-01-11 15:00:00+00:00,232,297,939,3050,9806,2264,343,956,0,7401,618,8126.453
2018-01-11 16:00:00+00:00,232,301,954,2225,9010,2263,337,3894,191,5718,470,7116.302
2018-01-11 17:00:00+00:00,230,302,953,2049,7784,2260,336,5932,351,4810,449,6237.19
2018-01-11 18:00:00+00:00,229,303,950,1743,7344,2260,337,6591,375,4748,447,6040.464
2018-01-11 19:00:00+00:00,228,300,946,1657,7098,2257,338,6610,379,4487,434,5807.177
2018-01-11 20:00:00+00:00,234,296,946,1610,6975,2257,337,6700,321,4385,452,5707.583
2018-01-11 21:00:00+00:00,234,288,946,1633,6851,2258,339,6743,371,4573,375,5740.633
2018-01-11 22:00:00+00:00,238,292,945,1655,6612,2260,340,6500,337,4941,316,5795.441
2018-01-11 23:00:00+00:00,242,293,946,1961,8045,2259,346,4552,226,5537,332,6627.515
2018-01-12 00:00:00+00:00,242,297,945,2525,9755,2259,388,957,19,7903,397,8337.407
2018-01-12 01:00:00+00:00,242,298,944,3023,10508,2261,551,0,0,9584,568,9423.616
2018-01-12 02:00:00+00:00,242,305,952,3122,10626,2262,555,0,0,9496,743,9439.682
2018-01-12 03:00:00+00:00,243,318,985,3088,10680,2263,546,0,0,8965,687,9218.613
2018-01-12 04:00:00+00:00,243,319,978,2847,10450,2264,524,0,0,8525,851,8910.081
2018-01-12 05:00:00+00:00,243,313,967,2529,10235,2265,494,0,0,7627,1091,8392.261
2018-01-12 06:00:00+00:00,243,299,966,2184,9739,2265,456,0,0,6609,1227,7689.449
2018-01-12 07:00:00+00:00,241,298,965,2085,9384,2266,367,0,0,5439,1184,6979.695
2018-01-12 08:00:00+00:00,241,299,928,2090,9155,2266,335,0,0,4443,1350,6410.539
2018-01-12 09:00:00+00:00,242,300,918,1961,8704,2265,318,0,0,4059,1506,6029.707
2018-01-12 10:00:00+00:00,242,301,923,1942,8501,2266,290,0,0,4085,1577,5952.077
2018-01-12 11:00:00+00:00,242,304,922,1957,8500,2266,290,0,0,4000,1642,5913.252
2018-01-12 12:00:00+00:00,242,303,921,1984,8511,2265,307,0,0,4315,1744,6067.027
2018-01-12 13:00:00+00:00,241,303,921,2071,8688,2265,432,0,0,4961,1917,6451.991
2018-01-12 14:00:00+00:00,241,313,922,2321,9425,2264,461,0,0,6040,2264,7295.824
2018-01-12 15:00:00+00:00,240,318,922,2473,9368,2264,376,876,0,6432,2348,7496.628
2018-01-12 16:00:00+00:00,241,317,921,2156,8565,2263,372,3537,121,5532,1486,6828.166
2018-01-12 17:00:00+00:00,239,318,920,2114,7068,2263,360,5700,318,4696,1008,5863.034
2018-01-12 18:00:00+00:00,240,317,920,2054,6128,2261,345,6707,370,4369,757,5332.673
2018-01-12 19:00:00+00:00,241,318,918,1817,5874,2260,345,6840,380,4450,575,5260.436
2018-01-12 20:00:00+00:00,243,317,917,1736,5839,2260,349,6914,379,4435,429,5239.231
2018-01-12 21:00:00+00:00,243,318,917,1666,6803,2260,353,6783,374,4503,272,5694.941
2018-01-12 22:00:00+00:00,241,312,914,1868,7441,2260,356,5980,331,4943,138,6146.487
2018-01-12 23:00:00+00:00,237,302,854,1941,8345,2260,363,3937,205,6286,56,7078.192
2018-01-13 00:00:00+00:00,241,317,860,2581,9718,2261,413,846,16,7996,209,8358.176
2018-01-13 01:00:00+00:00,242,324,869,2917,10622,2262,560,0,0,9410,354,9392.972
2018-01-13 02:00:00+00:00,241,324,870,3056,11034,2262,570,0,0,9048,308,9407.626
2018-01-13 03:00:00+00:00,242,320,871,2780,11049,2261,575,0,0,8600,356,9203.062
2018-01-13 04:00:00+00:00,241,316,871,2630,10849,2262,573,0,0,8144,402,8898.408
